massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row529	627.49802	16.427	1.0	0.012416198	N688
row530	987.47454	15.588	1.0	0.0200396522	N689
row531	466.29363	10.916	0.0	0.0312497861	N691
row532	648.35116	12.256	1.0	-0.0208886454	N695
row533	349.23553	12.469	1.0	0.025377094	N696
row534	413.22154	13.406	1.0	0.0256786124	N699
row535	678.60326	19.555	1.0	0.0241799353	N700
row536	678.36145	11.606	1.0	-0.0180596876	N701
row537	898.48063	17.065	1.0	0.0250452905	N702
row538	255.23263	10.449	0.0	0.0327953916	N703
row539	688.38195	12.608	1.0	-0.0108858343	N704
row540	525.37903	13.029	1.0	-0.0209047702	N705
row541	494.36083	13.038	0.0	0.0320668748	N706
row542	708.44495	13.727	1.0	-0.0278563607	N707
row543	674.36635	11.522	1.0	-0.0203232036	N708
row544	1426.84278	16.023	1.0	-0.0013823665	N712
row545	784.47543	14.471	1.0	-0.0194581048	N713
row546	556.31738	10.848	1.0	0.0246878134	N715
row547	585.48544	12.47	1.0	0.0248567631	N717
row548	1103.65091	10.677	0.0	0.0308414613	N719
row549	622.33492	10.929	1.0	-0.0071197871	N720
row550	563.50376	12.465	1.0	0.0257513344	N721
row551	962.533	18.385	1.0	0.003571128	N722
row552	929.5326	16.184	1.0	0.0037117273	N724
row553	604.361	11.613	1.0	-0.0234344602	N725
row554	253.21686	11.195	1.0	0.0265995829	N730
row555	1527.02778	17.071	0.0	0.0294821502	N731
row556	862.55611	17.986	1.0	0.0266606564	N735
row557	388.2523	10.192	1.0	0.0065734299	N737
row558	371.21984	11.671	0.0	0.0298269655	N738
row559	794.56961	19.172	1.0	0.0272147104	N739
row560	557.31972	10.682	1.0	0.0283133841	N750
row561	1526.02435	17.068	0.0	0.0317463228	N752
row562	751.36518	11.59	1.0	-0.0223930023	N754
row563	788.54369	19.193	1.0	0.0047176736	N757
row564	1582.1869	19.153	1.0	0.017812878	N761
row565	632.35592	12.369	1.0	-0.0053234102	N762
row566	283.26397	11.61	0.0	0.0293606629	N765
row567	680.61898	20.308	1.0	0.0276163394	N767
row568	690.60324	19.332	1.0	0.0272861395	N768
row569	845.56397	19.311	1.0	0.0173804854	N769
row570	778.5373	17.893	1.0	0.0209877973	N771
row571	604.28558	10.885	1.0	-0.0251757547	N773
row572	1560.12407	18.784	1.0	-0.0028462872	N774
row573	867.54713	18.164	1.0	0.0201459457	N775
row574	570.28133	10.362	0.0	0.0295138953	N776
row575	595.42433	12.146	1.0	0.0286980131	N777
row576	801.53769	16.235	1.0	-0.0148749058	N778
row577	944.56116	18.303	1.0	0.015335702	N779
row578	557.45665	16.122	1.0	0.0097881917	N782
row579	646.333	12.204	1.0	-0.0268243394	N783
row580	604.32506	11.399	1.0	-0.0140681118	N784
row581	616.28367	11.503	1.0	0.0286684484	N787
row582	704.33626	11.98	1.0	0.0253221956	N789
row583	696.30362	10.856	1.0	0.027600886	N790
row584	602.44502	14.47	0.0	0.0290644339	N791
row585	1609.12718	18.363	1.0	0.0188019202	N792
row586	846.5453	19.581	1.0	-0.0253131574	N793
row587	636.25234	9.824	0.0	0.0343986988	N794
row588	577.27526	10.359	1.0	0.0139294328	N798
row589	552.33008	10.287	1.0	0.0237145799	N800
row590	706.42833	12.873	1.0	-0.0250888952	N803
row591	590.34553	11.425	1.0	-0.0196183037	N804
row592	419.3525	13.024	1.0	-0.0179275658	N807
row593	297.24332	9.641	1.0	-0.0227116964	N808
row594	730.54658	15.412	0.0	0.0316326559	N814
row595	504.30947	10.837	1.0	0.012687812	N815
row596	283.26384	13.41	1.0	0.0247058839	N816
row597	669.32447	10.351	1.0	-0.0282335097	N818
row598	597.48414	16.372	1.0	0.0235137396	N820
row599	692.33859	11.268	0.0	-0.0319623202	N821
row600	578.30166	10.104	0.0	0.0322033314	N825
row601	409.19028	11.685	0.0	0.0296100817	N832
row602	986.53303	18.161	1.0	0.0230652468	N833
row603	464.31412	12.002	1.0	0.0212568847	N837
row604	676.30485	10.692	1.0	0.024479226	N840
row605	765.34311	11.393	0.0	-0.0305027336	N843
row606	281.24837	10.693	1.0	0.0281750306	N844
row607	297.24319	10.942	1.0	0.0102979481	N849
row608	883.7052	12.47	1.0	0.026354559	N851
row609	750.54406	18.645	1.0	0.0163198431	N852
row610	896.49529	18.314	1.0	7.77842e-05	N854
row611	945.50877	16.791	1.0	-0.0009232948	N855
row612	469.15746	10.43	1.0	0.0102304203	N859
row613	592.36122	12.284	1.0	-0.0260862521	N867
row614	466.32981	11.852	1.0	0.028363189	N870
row615	722.46151	14.172	1.0	-0.0180248861	N871
row616	309.27947	13.636	1.0	0.0221761139	N874
row617	789.41774	12.761	1.0	-0.0091363737	N877
row618	554.47824	16.087	1.0	0.0039963288	N879
row619	439.23713	13.639	1.0	0.0225238097	N883
row620	918.47883	17.271	1.0	0.0249729428	N884
row621	638.57191	19.042	1.0	0.0144620326	N887
row622	319.22773	9.668	1.0	-0.0196927397	N889
row623	588.25252	10.321	0.0	0.0323288369	N890
row624	511.30366	11.406	1.0	0.0142229545	N891
row625	1608.12382	18.358	1.0	0.0174410138	N892
row626	1581.18334	19.149	1.0	0.021159912	N893
row627	537.23771	6.918	1.0	0.014104827	N897
row628	720.44444	13.352	1.0	-0.0194897471	N899
row629	242.17625	5.302	1.0	-0.015731593	N901
row630	629.51408	16.497	1.0	0.0040535918	N903
row631	788.4343	12.391	1.0	-0.0175641913	N904
row632	960.45118	17.066	1.0	0.0174554716	N905
row633	1656.12505	18.145	0.0	0.0287453057	N906
row634	664.41705	12.161	1.0	-0.0249687253	N907
row635	630.33981	11.578	1.0	-0.0238776607	N908
row636	585.48421	16.595	0.0	0.0306377149	N910
row637	315.25386	8.778	1.0	0.0038040355	N912
row638	279.23257	11.677	0.0	0.0291604489	N916
row639	765.38049	11.732	1.0	-0.0285892701	N918
row640	673.50366	16.424	1.0	0.014827892	N919
row641	558.23614	9.825	0.0	0.0303165809	N921
row642	685.3549	11.077	1.0	-0.0270136077	N923
row643	479.19334	12.47	1.0	0.0191467276	N926
row644	900.49648	17.422	1.0	0.0208386834	N933
row645	626.36655	11.062	0.0	-0.0288053481	N936
row646	616.36101	12.656	1.0	-0.0092648477	N938
row647	874.4803	17.24	1.0	0.0129288202	N943
row648	646.37141	12.529	1.0	-0.0229509	N947
row649	425.25743	10.582	1.0	0.0073592346	N949
row650	435.20589	12.352	1.0	0.0267520753	N952
row651	970.52399	16.343	1.0	0.0246378564	N953
row652	91.00349	9.22	1.0	0.0206258644	N955
row653	715.44301	12.466	1.0	0.0211152852	N958
row654	508.3402	12.621	1.0	0.0253425866	N966
row655	698.55658	15.87	1.0	0.018825908	N968
row656	630.30158	11.214	1.0	-0.0156168978	N974
row657	698.22305	9.824	0.0	0.0316526456	N977
row658	993.49128	15.584	1.0	0.008785605	N982
row659	1556.17105	18.974	1.0	-0.0084132431	N989
row660	437.2669	11.275	1.0	0.0258479865	N995
row661	583.33526	10.859	1.0	0.0255827112	N997
row662	670.40815	13.739	1.0	0.0067744167	N998
row663	702.50688	17.619	1.0	0.0045616739	N1004
row664	658.33313	10.633	1.0	0.0269153217	N1006
row665	828.65231	18.742	1.0	-0.0105553825	N1007
row666	812.54842	15.869	1.0	0.0187182927	N1008
row667	362.23665	9.827	1.0	0.000400288	N1011
row668	401.29029	11.818	1.0	0.0227925109	N1016
row669	718.28796	10.106	0.0	0.0300036418	N1019
row670	673.39191	14.413	0.0	0.0289303504	N1025
row671	1501.15179	17.017	1.0	0.0119494451	N1030
row672	608.25172	10.861	1.0	0.0277751347	N1039
row673	906.50027	18.328	1.0	-0.0056373096	N1048
row674	1555.16737	18.977	1.0	-0.0038110125	N1049
row675	644.31748	11.496	1.0	-0.0210349513	N1051
row676	702.31999	10.845	1.0	0.0264019255	N1052
row677	1558.10754	18.338	1.0	0.0031495069	N1053
row678	621.39922	11.778	1.0	0.0163904228	N1057
row679	1151.70419	14.763	1.0	0.023448988	N1064
row680	538.26747	11.504	1.0	0.0256991398	N1065
row681	541.16363	12.477	1.0	0.0105262901	N1070
row682	1559.11056	18.336	1.0	0.0015961718	N1071
row683	570.46513	16.377	1.0	-0.0052081443	N1072
row684	528.27268	10.282	1.0	0.0225802341	N1073
row685	515.14807	12.139	1.0	0.0166492802	N1078
row686	738.27556	10.69	1.0	0.0167668534	N1081
row687	323.22	12.145	1.0	0.0206735353	N1089
row688	417.22297	12.468	1.0	0.0198067957	N1091
row689	766.30643	11.985	1.0	0.0184017989	N1094
row690	453.17781	12.145	1.0	0.0216866926	N1095
row691	678.25399	11.505	1.0	0.0265629961	N1096
row692	1500.1485	17.019	1.0	0.0102754995	N1097
row693	1478.02362	17.238	1.0	0.0211126066	N1098
row694	510.23639	10.32	1.0	0.028032907	N1099
row695	533.45443	12.143	1.0	0.0252942855	N1102
row696	447.13414	6.86	1.0	-0.0072790969	N1110
row697	536.22978	10.324	1.0	0.025086199	N1111
row698	729.27733	10.816	1.0	0.0230712408	N1112
row699	558.46461	16.597	1.0	0.0172437236	N1122
row700	534.48846	16.373	1.0	-0.0250918257	N1130
row701	650.22284	10.319	1.0	0.0275041736	N1132
row702	647.47649	16.93	1.0	0.0012427907	N1136
row703	353.23329	6.326	1.0	0.0001505047	N1140
row704	653.47282	12.464	1.0	0.0203632765	N1144
row705	724.30397	10.212	0.0	0.0304389932	N1146
row706	584.35631	10.677	1.0	0.0215665396	N1149
row707	547.18068	12.464	1.0	0.0173107286	N1157
row708	663.41157	12.143	1.0	0.0257074569	N1163
row709	518.24969	9.982	1.0	0.0177117297	N1165
