massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row57	714.50712	17.386	1.0	-0.14373847205133888	N58
row58	790.53785	18.096	1.0	-0.033784489300835496	N59
row59	834.54945	16.412	1.0	0.016325504549150174	N60
row60	890.53855	14.881	1.0	0.1541777994955297	N63
row61	836.56405	16.68	1.0	0.0024827007041520054	N64
row62	528.30945	10.756	1.0	-0.05854299332690374	N65
row63	824.54279	17.941	1.0	0.12565453261767123	N66
row64	716.52249	18.123	1.0	-0.055759044270059885	N67
row65	508.34047	11.982	1.0	0.5290927386584342	N68
row66	806.49639	16.606	1.0	-0.06398280203875464	N69
row67	638.36648	11.496	0.0	0.9450939569703211	N70
row68	876.57306	18.305	1.0	-0.03555819142909077	N71
row69	514.28391	5.244	1.0	0.0749568806826156	N72
row70	760.49102	16.23	1.0	-0.3687733188387147	N73
row71	858.55083	16.363	1.0	-0.1386862501977105	N74
row72	736.4915	16.342	1.0	-0.149402952811095	N75
row73	526.29353	10.275	1.0	-0.03551712801794814	N76
row74	981.51665	12.711	1.0	0.11343739050103643	N77
row75	821.53169	16.916	1.0	-0.02912176875919352	N78
row76	871.53153	16.031	1.0	0.022377063083660668	N79
row77	506.32504	10.912	1.0	0.0660389243800722	N80
row78	873.5485	16.597	1.0	-0.08673655912569775	N82
row79	697.35547	11.394	0.0	0.7299936774525103	N84
row80	588.46572	15.306	1.0	0.07532758170350366	N85
row81	878.58922	19.408	1.0	0.09552729892032259	N86
row82	778.56007	19.583	1.0	0.037378787322145564	N87
row83	509.28798	10.355	1.0	0.4991748478714983	N88
row84	624.35095	11.27	0.0	0.9558308200635043	N89
row85	834.52598	17.909	1.0	-0.03870908864671734	N90
row86	797.53167	17.057	1.0	0.06705695643579343	N91
row87	536.29912	10.883	0.0	0.6279005634434915	N93
row88	914.53851	15.131	1.0	0.32265643575810826	N94
row89	524.29884	11.244	1.0	0.11203458454426338	N95
row90	498.28921	7.167	1.0	0.02459630570135579	N96
row91	793.50131	16.16	1.0	0.13884814867100262	N97
row92	574.44997	14.716	1.0	0.1336200388520096	N98
row93	909.5458	16.191	1.0	-0.020159837063427485	N99
row94	719.48601	16.522	1.0	0.3979132333472763	N100
row95	791.48559	15.7	1.0	0.03630580304084723	N101
row96	578.34563	12.204	1.0	0.6023265353221593	N102
row97	908.54916	13.253	1.0	0.03521589862608642	N103
row98	815.55185	16.788	1.0	0.19987882134817658	N105
row99	951.51885	15.806	1.0	-0.015874693335274297	N106
row100	592.3249	10.888	1.0	0.07667200961766696	N107
row101	281.24834	12.466	1.0	-0.06674800384592557	N108
row102	621.30343	9.827	1.0	0.13539062320932763	N109
row103	664.38208	11.865	1.0	-0.1475952373856994	N110
row104	790.56026	19.176	1.0	-0.21449825237277684	N111
row105	870.54506	18.795	1.0	-0.1937652139652881	N112
row106	917.53666	14.994	1.0	0.08356405691113176	N113
row107	830.49343	17.067	1.0	-0.12088176779675458	N114
row108	608.35584	11.028	0.0	0.8570272842210647	N115
row109	544.26725	9.544	1.0	0.15823797207397466	N116
row110	860.5656	16.651	1.0	0.05875322416576621	N117
row111	610.33516	10.456	1.0	-0.17058633005143967	N118
row112	1015.5059	16.285	1.0	0.11003930168350329	N119
row113	733.54941	16.24	1.0	0.36638263262113374	N120
row114	568.26593	9.757	1.0	0.008410059042718715	N121
row115	835.53252	16.144	1.0	-0.036064622767425315	N122
row116	594.34025	11.008	0.0	0.7777814400766538	N123
row117	862.57969	17.631	1.0	0.0604075466851846	N124
row118	769.50127	16.323	1.0	0.16737978663774497	N125
row119	590.34563	10.667	1.0	0.009189461298679437	N126
row120	407.28015	7.557	1.0	-0.3613930893122051	N127
row121	894.54504	18.379	1.0	0.21033744603633497	N128
row122	295.2278	9.254	1.0	0.06121525060268786	N129
row123	742.53835	18.497	1.0	-0.16889214093779018	N131
row124	502.2936	10.389	1.0	-0.07700288189754668	N132
row125	632.35573	11.286	1.0	0.08829890373416588	N133
row126	736.51747	14.061	1.0	-0.06986736834125862	N134
row127	327.23265	11.673	1.0	0.024075735031851696	N136
row128	967.53687	12.906	1.0	-0.053563087187334935	N137
row129	782.49397	17.37	1.0	-0.016131053923745538	N138
row130	889.57676	17.812	1.0	-0.05365295976992074	N139
row131	768.55414	18.897	1.0	-0.2943149846788074	N140
row132	778.50145	15.93	1.0	0.33479811376970614	N141
row133	848.52731	13.649	1.0	-0.1564409174715384	N142
row134	582.50956	17.101	1.0	0.0770303781177812	N143
row135	794.54687	19.754	1.0	0.007931140437038457	N144
row136	918.5452	18.156	1.0	0.18548052338095478	N145
row137	874.5578	17.79	1.0	-0.04546442857785896	N146
row138	562.31447	11.253	1.0	0.5020329827661024	N147
row139	548.29641	11.503	1.0	-0.02472319800874528	N148
row140	608.31796	10.703	0.0	0.8773511894665541	N150
row141	407.28007	6.809	1.0	-0.5842952003462618	N152
row142	833.51606	15.621	1.0	0.03513186968258273	N153
row143	848.54243	17.471	1.0	-0.025273888323933836	N154
row144	680.3769	11.097	1.0	0.3231253787341309	N155
row145	1035.66291	10.672	1.0	0.551981852935211	N156
row146	841.5011	15.857	1.0	-0.00534208158452584	N157
row147	538.31465	9.64	1.0	0.49439417159582233	N158
row148	843.51764	16.143	1.0	-0.03369674032217193	N159
row149	594.34045	11.842	0.0	0.7938075593357709	N160
row150	867.51638	16.142	1.0	-0.06780778763557535	N161
row151	794.49637	15.169	1.0	0.26521741675303523	N163
row152	911.56119	16.709	1.0	-0.23477524805079336	N164
row153	309.17429	8.749	1.0	-0.3209561725882688	N165
row154	552.29283	10.658	1.0	0.09213106064090486	N166
row155	712.49153	16.473	1.0	-0.18929851593717995	N167
row156	918.57054	15.865	1.0	0.007117797056883406	N168
row157	303.23272	11.671	1.0	-0.03238298955588027	N169
row158	922.52928	13.222	1.0	0.09437845795752917	N170
row159	818.55351	17.205	1.0	0.24287093934323806	N171
row160	862.50711	13.502	1.0	-0.08793740057172442	N172
row161	576.3298	11.38	1.0	0.5964975764017099	N173
row162	446.3761	15.372	1.0	0.13005054407357985	N174
row163	453.28563	6.921	1.0	-0.5907470659852232	N175
row164	753.38124	11.273	1.0	0.441641789973099	N176
row165	745.54836	15.997	1.0	0.5614354213258149	N177
row166	743.48564	16.165	1.0	0.29588220770950185	N178
row167	642.36104	11.236	0.0	0.8158324650410954	N179
row168	592.2649	9.9	1.0	-0.013243570210741793	N180
row169	666.39779	12.736	0.0	1.0214027935437473	N182
row170	533.29103	13.097	1.0	0.32792410541187383	N183
row171	896.56107	19.229	0.0	-0.9713990551402455	N184
row172	650.3664	10.791	1.0	-0.16045185886479796	N185
row173	713.35048	11.11	0.0	0.7859993910202013	N186
row174	636.3491	11.988	0.0	0.6664584063401742	N187
row175	842.55345	16.87	1.0	0.48033771863687386	N188
row176	528.30908	10.103	1.0	0.12406313879755328	N189
row177	820.56892	17.902	1.0	0.5825490899264459	N190
row178	901.54118	15.663	1.0	0.6061707322187565	N191
row179	694.39244	11.214	1.0	-0.14719965077260522	N192
row180	832.50901	17.332	1.0	-0.11730805597024364	N193
row181	353.20011	9.077	1.0	-0.29764212220511177	N194
row182	564.33065	12.016	0.0	0.7700888017402409	N195
row183	520.26506	10.318	1.0	-0.030204770738346407	N196
row184	580.32472	11.297	1.0	0.11267715103766714	N197
row185	652.38168	11.629	0.0	0.6540551770508667	N198
row186	692.61904	19.913	1.0	0.08564757707788659	N199
row187	872.52764	14.163	1.0	0.010887464723946525	N201
row188	892.55301	14.834	0.0	-0.6311605496036129	N202
row189	690.39752	12.335	1.0	0.0359224484382038	N203
row190	613.51467	17.622	1.0	-0.06637016526235937	N204
row191	882.55019	16.231	1.0	0.11026780896450035	N205
row192	295.22774	10.059	1.0	-0.029964919265002613	N207
row193	526.31435	10.007	1.0	-0.009292639627114537	N208
row194	744.56205	15.87	1.0	0.04414985281265327	N209
row195	605.40501	14.41	1.0	-0.06968762078833324	N210
row196	780.51635	16.149	1.0	0.48968411524133093	N211
row197	816.57435	19.46	1.0	-0.1303207559731181	N212
row198	411.20601	12.466	1.0	-0.0992422540396061	N213
row199	841.51892	17.552	1.0	0.2274072639552641	N214
row200	698.38763	10.748	1.0	-0.04666835229066585	N215
row201	650.36646	11.791	1.0	0.5094459486489324	N216
row202	550.31489	11.09	0.0	0.682772987616405	N217
row203	840.5732	19.144	1.0	-0.1604744576021991	N218
row204	806.49324	17.237	1.0	0.09036781655297944	N219
row205	965.52081	12.918	1.0	0.1391547297798839	N220
row206	818.51847	15.726	1.0	0.2013047906801189	N221
row207	504.3093	10.069	1.0	0.05666687393670403	N222
row208	602.34539	11.782	0.0	0.6431574985723345	N223
row209	476.27801	9.806	1.0	-0.07483366931678077	N224
row210	554.30975	10.887	1.0	0.5809181073128314	N225
row211	924.59356	21.685	1.0	-0.3838150683797129	N226
row212	752.52191	17.764	1.0	-0.050419398422707956	N227
row213	832.53358	15.68	0.0	0.6628810779422069	N228
row214	634.37147	12.0	1.0	0.10769413970141632	N229
row215	720.408	11.614	1.0	-0.48209546246196106	N230
row216	814.52138	13.959	1.0	0.10032999864569656	N231
row217	812.50656	14.413	1.0	0.05559063338764083	N233
row218	582.27119	6.25	1.0	0.5927327949653592	N234
row219	796.51178	15.655	1.0	-0.5573046444522815	N235
row220	508.35533	13.17	1.0	-0.07907938845109844	N236
row221	303.23285	9.833	1.0	0.0056628247108144155	N238
row222	636.38697	12.193	1.0	0.199607729712228	N239
row223	925.50344	15.589	1.0	0.014986217439889295	N240
row224	922.57729	20.096	1.0	-0.2572636215883338	N241
row225	816.53868	16.604	0.0	0.7022901307533069	N242
row226	869.55384	16.109	1.0	0.1419416064193923	N243
row227	554.34563	11.317	1.0	0.6069459211936445	N244
row228	808.50798	17.224	1.0	0.18718577095562786	N245
row229	530.32453	11.409	1.0	-0.04285427149274331	N246
row230	620.35588	11.898	1.0	0.10015075967056657	N247
row231	852.55895	13.202	1.0	0.021532197256047013	N248
row232	969.55124	13.462	1.0	-0.10210694495723185	N249
row233	1021.52292	16.312	1.0	-0.08685067512996708	N250
row234	820.49645	12.745	1.0	-0.03245503842955867	N251
row235	213.1134	0.87	1.0	0.08835237193183348	N253
row236	805.52162	15.42	1.0	0.2308589495001449	N254
row237	723.37069	11.764	0.0	0.6207405695887152	N255
row238	668.37705	11.622	1.0	-0.29741443823963615	N258
row239	955.55039	16.997	1.0	0.017751616740785313	N259
row240	688.49155	16.998	1.0	-0.048023009129445834	N261
row241	604.36109	12.612	1.0	0.24152287277135445	N262
row242	842.51577	15.796	1.0	0.19649795250133983	N263
row243	634.33357	10.882	1.0	0.043613883383499995	N264
row244	764.54862	15.043	1.0	0.03969457186787921	N265
row245	687.54522	16.789	1.0	0.28163094033154373	N266
row246	832.60786	24.739	1.0	-0.015433655319920764	N267
row247	901.54194	14.928	0.0	0.7818259354016903	N268
row248	756.48055	14.698	1.0	-0.021103508063824026	N270
row249	772.51086	15.445	1.0	-0.12163431568754239	N271
row250	798.52743	16.172	1.0	0.0015632348212528278	N272
row251	802.48636	14.326	1.0	-0.20706795107078704	N274
row252	722.51153	17.541	1.0	0.11803134596435437	N276
row253	866.55359	16.532	0.0	0.7504081177705086	N277
row254	582.33982	12.003	1.0	0.24140395102759468	N278
row255	771.3918	10.966	1.0	-0.0041769416818751475	N280
row256	634.37122	11.317	1.0	0.03191067100734822	N281
row257	845.53245	16.551	1.0	-0.06029857362324785	N283
row258	618.47599	14.768	1.0	0.14744629853515104	N284
row259	812.54092	18.608	1.0	0.21974447458293964	N286
row260	931.51613	14.384	1.0	0.006101533930354202	N287
row261	834.54873	15.187	1.0	0.08720849729337184	N288
row262	618.3403	11.131	1.0	0.135913486327497	N290
row263	293.17935	9.537	1.0	-0.2565467066684184	N291
row264	552.30942	10.166	1.0	0.04967742676720016	N293
row265	715.36611	11.393	1.0	0.008049366452029808	N297
row266	652.38217	12.531	0.0	0.8147205351503843	N299
row267	844.56813	17.837	1.0	0.04478668623956623	N301
row268	868.55413	13.413	1.0	-0.01723156410702425	N302
row269	712.40343	10.697	1.0	0.015719880767533067	N303
row270	798.53032	17.335	1.0	0.07977246585631043	N305
row271	775.59575	18.135	1.0	0.17658956860215047	N307
row272	940.54887	19.762	1.0	0.16328885582677907	N308
row273	844.52746	18.337	1.0	0.08121926648770993	N310
row274	588.32981	11.634	1.0	0.5151859988205734	N311
row275	796.51085	15.14	1.0	0.0791429195406438	N312
row276	754.5008	15.95	1.0	-0.0792457936687927	N313
row277	738.41887	11.049	1.0	-0.04067494786556703	N314
row278	834.47594	12.568	1.0	0.005925209012113388	N315
row279	656.37704	11.497	1.0	0.48114883482726656	N316
row280	622.33557	11.925	0.0	0.9616243798972989	N317
row281	597.30343	10.076	1.0	0.07679236639011197	N318
row282	498.26223	9.226	1.0	-0.031191248459667805	N319
row283	571.28806	9.705	1.0	0.4715831429166447	N320
row284	808.47564	14.697	1.0	-0.18664861194944468	N322
row285	564.33066	11.14	0.0	0.8621516914192874	N323
row286	397.22621	9.31	1.0	-0.28721677084198655	N325
row287	877.50592	14.574	1.0	-0.07230219067716855	N326
row288	255.23258	12.149	1.0	0.056909498757963625	N327
row289	892.46338	17.062	1.0	-0.05029298961781752	N328
row290	682.35633	10.357	1.0	-0.13627708786788462	N329
row291	815.50356	17.785	1.0	0.13208218940417923	N330
row292	788.54401	18.114	1.0	0.047751469478413466	N331
row293	516.33167	10.337	1.0	-0.07878684490614038	N332
row294	877.5226	16.781	1.0	0.24054386396711272	N334
row295	590.34549	12.325	1.0	-0.4467124996117989	N335
row296	920.56132	18.598	1.0	-0.18461424124507045	N337
row297	578.30891	11.109	1.0	0.12256573831428015	N339
row298	694.42888	12.93	0.0	0.844472373430759	N340
row299	748.48965	16.53	1.0	-0.14789705758079866	N341
row300	620.35584	11.206	1.0	-0.07196156752521053	N342
row301	744.55424	19.545	1.0	0.18660261364069408	N343
row302	907.53043	15.646	1.0	-0.30042741430029385	N344
row303	820.51139	15.431	1.0	0.0722017707018984	N347
row304	666.60352	19.872	1.0	0.040896552718486114	N349
row305	818.55368	16.173	0.0	0.6842566151533366	N351
row306	1565.15893	19.741	1.0	-0.06873056341658362	N352
row307	636.35095	10.75	1.0	-0.22619811806869572	N353
row308	737.53694	16.784	1.0	0.5772650944934188	N355
row309	980.66992	10.651	1.0	0.06573504750462864	N356
row310	379.1558	9.111	1.0	-0.05534013271634255	N357
row311	648.35077	11.254	1.0	-0.018499776855818457	N359
row312	758.49705	15.572	1.0	0.06966110633402743	N362
row313	770.4965	15.415	1.0	-0.1261559935179652	N364
row314	816.52936	18.378	1.0	0.15713297785931363	N365
row315	680.41327	12.499	0.0	0.7592788407223774	N366
row316	719.53347	15.642	1.0	0.44969263969514334	N368
row317	820.56872	16.687	1.0	0.2921201900167209	N369
row318	856.50878	17.374	1.0	-0.07406640469498334	N371
row319	973.62615	10.665	1.0	0.029901097880897908	N373
row320	868.52878	18.046	1.0	-0.28028352866425876	N374
row321	660.387	12.358	1.0	-0.32995984873480294	N375
row322	750.52764	18.202	1.0	0.478647832889544	N377
row323	385.19038	12.147	1.0	0.0005173177589944092	N378
row324	792.52853	18.784	1.0	-0.09333143742741207	N379
row325	604.46054	14.529	1.0	0.03175341577427983	N380
row326	606.34007	10.926	1.0	0.15555111735392177	N382
row327	903.55392	16.12	1.0	-0.2257300828508951	N383
row328	876.5584	14.164	1.0	0.21229796253512184	N385
row329	1094.73876	10.972	1.0	-0.021714333902429595	N387
row330	754.46514	14.485	1.0	-0.5123811882672634	N388
row331	596.35612	12.205	0.0	0.639475685989587	N389
row332	624.35076	10.471	1.0	-0.1361373135618847	N391
row333	622.37141	12.223	1.0	0.08288863323971801	N392
row334	799.54802	17.788	1.0	0.07944651591069103	N393
row335	630.37655	12.918	1.0	0.045269316282251004	N396
row336	530.30211	10.672	0.0	1.0126489087091088	N397
row337	582.37679	12.474	1.0	0.28307381743900234	N398
row338	1013.49015	15.805	1.0	-0.09710554989806516	N400
row339	708.40816	12.269	1.0	-0.2977378127601565	N401
row340	819.54805	18.825	1.0	-0.10147592051001875	N403
row341	483.2725	10.188	0.0	0.6471936983506812	N404
row342	749.57993	17.444	1.0	0.41435893455151396	N405
row343	653.46235	12.934	1.0	-0.5076162873585132	N406
row344	701.35026	11.247	0.0	-0.7211141859101797	N407
row345	934.53231	19.727	1.0	0.05503001095508248	N408
row346	840.53043	18.164	1.0	0.22019584876940068	N409
row347	780.5544	18.707	1.0	-0.024517872620250056	N411
row348	804.51503	15.905	1.0	-0.2476592427786326	N413
row349	475.26738	6.983	1.0	-0.511964792535426	N414
row350	746.51019	17.365	1.0	0.12532258472674224	N416
row351	759.5174	16.911	1.0	-0.06914177734431787	N417
row352	860.56291	15.596	1.0	-0.007877633250193349	N418
row353	897.5458	16.111	1.0	-0.11318324568265538	N420
row354	546.28057	10.778	1.0	-0.4459058276654431	N422
row355	496.2678	10.06	1.0	0.49715014027844767	N424
row356	305.24826	12.369	1.0	-0.10681331035273735	N425
row357	572.48076	17.095	1.0	0.10514962010959615	N426
row358	722.42374	12.36	1.0	-0.16129170747175353	N427
row359	479.37339	13.023	0.0	0.6761434652693324	N428
row360	630.23528	9.825	1.0	-0.009202546274230129	N431
row361	846.58394	18.066	1.0	0.0523615533343195	N432
row362	898.55783	17.482	1.0	-0.14818093911588176	N435
row363	927.51832	16.099	1.0	-0.04810548114741895	N436
row364	666.39706	11.829	1.0	0.18099782653506263	N437
row365	913.57843	17.353	1.0	0.17114950530103454	N438
row366	559.47229	16.733	1.0	-0.2718351080935304	N439
row367	749.38645	12.068	1.0	0.0648227930036938	N441
row368	594.37673	12.252	1.0	0.07734327065938079	N442
row369	433.19027	11.67	1.0	-0.03619392416147484	N443
row370	1091.72521	11.981	1.0	0.3128039970960006	N444
row371	863.56174	17.527	1.0	-0.006721618743564471	N445
row372	672.38685	12.107	0.0	-0.6227968986947543	N446
row373	678.39718	11.933	1.0	-0.14200153883124883	N448
row374	647.45553	12.466	1.0	-0.13663980955359545	N450
row375	880.58985	14.312	1.0	0.15521769741267127	N451
row376	558.33331	11.982	1.0	0.5617965922304149	N452
row377	466.2936	10.012	1.0	0.0021974228566830805	N454
row378	843.41338	10.85	1.0	0.033558042469170775	N455
row379	599.49971	17.092	1.0	0.11015116751469538	N456
row380	664.38205	11.136	1.0	-0.013905545936960148	N457
row381	313.23807	12.416	1.0	0.14655749634235277	N458
row382	784.47532	13.674	1.0	-0.17053888677345908	N459
row383	473.28199	11.211	1.0	0.01909594197215995	N461
row384	724.40306	11.494	0.0	-0.6194124737344999	N464
row385	592.36099	11.296	1.0	0.03783921163871101	N465
row386	687.27543	9.221	1.0	0.47711825891027027	N467
row387	899.52667	15.15	1.0	0.01427154067340948	N468
row388	876.55858	13.56	1.0	0.2423807561355893	N469
row389	656.31698	10.108	1.0	0.19615639383237435	N470
row390	900.56014	14.504	1.0	0.22139057861736114	N471
row391	760.51132	17.791	1.0	0.24968358784013484	N473
row392	664.5876	19.12	1.0	-0.19495814196899117	N474
row393	676.38195	12.091	1.0	-0.038688277581169064	N475
row394	774.52776	16.215	1.0	-0.07303521577702435	N476
row395	899.56255	17.028	1.0	-0.07459794073953795	N478
row396	700.38179	11.935	1.0	-0.1345243737600989	N479
row397	658.37108	11.558	1.0	-0.40335630585552124	N480
row398	595.26129	13.099	1.0	0.2698975821906812	N482
row399	580.49396	16.37	1.0	0.40220540370300223	N483
row400	670.39278	12.393	1.0	-0.0858350517403312	N484
row401	606.37659	12.465	1.0	-0.08995445174063903	N488
row402	839.50399	16.84	1.0	-0.004135714224240345	N489
row403	932.51662	18.795	1.0	-0.25059713146290674	N493
row404	610.26652	11.504	1.0	-0.037120052234740054	N494
row405	441.12615	9.113	1.0	0.06776820467620104	N495
row406	900.55889	13.687	1.0	0.2547441384474747	N496
row407	943.50559	16.312	1.0	-0.026958171985171656	N498
row408	754.46499	15.108	1.0	-0.37266773921806573	N500
row409	774.50377	16.722	1.0	-0.32996247970399645	N501
row410	935.54587	13.778	1.0	0.15677572368929718	N502
row411	1564.15548	19.746	1.0	0.10488016018409374	N503
row412	313.16391	9.111	1.0	-0.02082085532998683	N504
row413	506.32448	11.675	1.0	-0.08679165056601372	N505
row414	337.20518	10.115	1.0	-0.23660114042590494	N509
row415	690.39738	11.433	1.0	-0.600883070488577	N510
row416	728.52257	17.818	1.0	-0.2948980154786634	N511
row417	682.39262	11.746	1.0	-0.027878430700706107	N512
row418	725.38451	11.618	1.0	0.054463717864975426	N513
row419	478.29378	9.657	0.0	0.672350682102568	N515
row420	956.51616	18.377	1.0	0.05447176702946622	N516
row421	836.56367	14.423	1.0	-0.016774518715518806	N522
row422	450.26229	9.431	1.0	0.0453143964154418	N523
row423	842.51688	14.321	1.0	-0.15104365670773506	N524
row424	750.50697	16.859	1.0	-0.2949074266905874	N525
row425	1452.85858	16.094	1.0	0.22586774154261302	N526
row426	692.41342	13.221	1.0	-0.23157577179331298	N527
row427	838.59437	19.498	1.0	0.23365654619880002	N528
row428	804.47846	16.609	1.0	-0.1176514036501358	N529
row429	792.5558	18.466	1.0	-0.29685146941195456	N530
row430	717.47011	15.732	1.0	0.5501482177925899	N531
row431	462.37073	14.642	1.0	0.2566165057797491	N532
row432	980.51597	18.161	1.0	0.13632123611472136	N533
row433	894.47905	17.452	1.0	-0.07001719702866703	N534
row434	494.32474	11.634	1.0	0.25161361562625467	N535
row435	467.2994	13.107	1.0	0.4704654720668896	N536
row436	327.17958	9.787	1.0	-0.032568136991810916	N537
row437	608.31973	11.742	1.0	0.22136356808269841	N538
row438	762.5299	18.034	1.0	-0.06577841391539191	N539
row439	692.41231	12.314	1.0	-0.005161757980281467	N541
row440	760.43929	12.4	1.0	-0.29684536901380315	N542
row441	935.54875	13.219	1.0	0.04047039687467516	N545
row442	828.47865	16.449	1.0	-0.21981980593674458	N546
row443	628.36108	12.23	1.0	0.0279250896928301	N547
row444	574.31358	11.993	1.0	0.08263426676749798	N548
row445	696.37192	11.224	1.0	-0.1267261119644659	N549
row446	602.48117	15.618	1.0	0.08045025745803386	N550
row447	680.31704	10.167	1.0	0.014712486979900581	N551
row448	582.23547	10.282	1.0	-0.05390641756001455	N552
row449	812.57966	19.471	1.0	-0.17546223506017267	N553
row450	522.2836	10.382	1.0	-0.17463475318346994	N555
row451	695.33966	10.676	1.0	-0.08350632321828373	N556
row452	667.30667	10.813	1.0	0.14015956475390318	N558
row453	786.52777	17.931	1.0	-0.06618457504823728	N561
row454	594.28084	10.255	1.0	-0.04776465254398263	N562
row455	327.23232	9.895	1.0	-0.07203131366333133	N564
row456	457.19024	11.676	1.0	0.011026529502389202	N565
row457	526.35077	11.207	1.0	0.4680037042813604	N567
row458	596.29627	10.768	1.0	-0.09712965555347185	N568
row459	868.46372	17.238	1.0	0.07264199610193478	N569
row460	686.47553	16.126	1.0	-0.0377801337471314	N570
row461	823.5479	17.395	1.0	0.3817713464353109	N571
row462	441.25241	9.498	1.0	-0.24870427516047192	N572
row463	961.62525	11.503	1.0	-0.13538584947552146	N573
row464	706.39228	11.633	1.0	0.013011175465086261	N576
row465	763.55965	16.167	1.0	0.29406509761812527	N577
row466	568.32588	11.087	1.0	-0.0398528637986433	N580
row467	804.50217	14.071	1.0	-0.44512964426656343	N581
row468	762.41851	11.915	1.0	-0.06445389036255919	N582
row469	878.57297	13.612	1.0	-0.13729902015343726	N584
row470	530.32446	10.643	1.0	0.006914078219562408	N586
row471	694.63455	20.691	1.0	-0.13530502352795257	N587
row472	333.1354	8.03	1.0	-0.23226285319357745	N588
row473	784.51001	18.084	1.0	0.006675324128197398	N589
row474	654.23538	9.899	1.0	-0.0372925459757687	N590
row475	814.55903	18.358	1.0	0.010837104797418071	N591
row476	738.41884	11.807	1.0	-0.24058737794677792	N592
row477	568.49399	16.596	1.0	-0.11599177108902187	N593
row478	769.37575	11.262	1.0	-0.021697712962783246	N594
row479	782.53122	17.091	1.0	0.022822832714735484	N595
row480	536.50415	17.098	1.0	0.017620793185007783	N600
row481	892.52944	17.909	1.0	0.10086208796891538	N601
row482	395.21983	11.674	1.0	-0.051690882701743615	N602
row483	660.35073	11.397	1.0	-0.46043899577692055	N603
row484	590.30919	11.133	1.0	-0.07621068839178612	N605
row485	632.31712	10.069	1.0	0.028757167042586254	N606
row486	816.53735	14.657	1.0	0.10569625833985734	N607
row487	730.46534	14.746	1.0	-0.14069864442768434	N609
row488	900.57288	18.016	1.0	-0.11810745584582323	N610
row489	818.54458	19.23	1.0	-0.19952676865804822	N613
