massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row63	1516.1338	18.476	1.0	-0.6755890471852434	P64
row64	1546.17871	19.186	1.0	0.8162176257405913	P65
row65	610.54031	18.538	1.0	-0.3669220662775958	P66
row66	568.33953	10.002	0.0	-1.181709042066414	P68
row67	926.81688	23.685	1.0	-0.5022153266972712	P69
row68	552.53444	17.445	1.0	1.085436111473166	P70
row69	792.70756	22.261	0.0	-1.2182402090250013	P72
row70	768.5904	19.141	1.0	0.022358453280479834	P73
row71	928.83243	24.171	1.0	0.23101752388436642	P74
row72	792.55353	17.89	1.0	-0.6757538438061824	P75
row73	689.55902	16.185	1.0	0.19395682119460134	P76
row74	742.5383	17.553	1.0	0.7100357953632248	P77
row75	1613.13724	17.855	0.0	-1.1230906485918704	P78
row76	796.58426	18.918	0.0	-1.1965528359859887	P79
row77	1571.18446	19.613	1.0	-0.7048423152933657	P80
row78	1537.19337	18.938	0.0	1.1745759629977148	P81
row79	860.77012	23.146	1.0	-1.0132678942502025	P82
row80	1572.19639	20.643	1.0	0.8820377350663777	P83
row81	834.75464	23.095	1.0	-0.8526199681824267	P84
row82	520.33989	9.919	1.0	-0.9860250302770134	P85
row83	782.56724	19.44	1.0	0.4163901558268412	P86
row84	906.60684	16.22	1.0	0.7468385935327893	P87
row85	794.72337	22.738	1.0	-0.8322133476301727	P88
row86	1566.14898	18.375	1.0	-0.19365246975052172	P89
row87	720.59014	22.505	1.0	0.5680489971701648	P90
row88	1564.13357	18.09	1.0	-0.8457057974130753	P91
row89	502.29279	9.651	1.0	-0.19686015611557522	P92
row90	922.78543	23.037	0.0	-1.743465946497044	P93
row91	896.77001	22.705	0.0	-1.5456698257705839	P94
row92	887.56492	15.506	1.0	-0.5265780838326571	P95
row93	820.58442	18.498	0.0	-1.2040776323936122	P96
row94	1540.13309	18.234	1.0	-0.019978518071724048	P97
row95	603.53438	19.296	1.0	-0.37273754449656793	P98
row96	636.55621	18.731	0.0	-1.3058906878529075	P99
row97	577.51875	19.187	1.0	0.2681428265021412	P100
row98	812.65201	21.395	1.0	-0.9923296615401723	P101
row99	824.61565	20.933	1.0	-0.6918677941160074	P103
row100	902.57572	15.006	1.0	-0.869959186890332	P104
row101	520.50864	16.949	1.0	0.795731856890047	P105
row102	762.50642	16.138	0.0	-1.293424188091375	P106
row103	526.29278	9.716	1.0	-0.8266236326431138	P107
row104	716.5227	17.295	1.0	-0.6853466682534224	P108
row105	339.28915	19.286	1.0	-0.033134523990381616	P109
row106	762.60039	23.069	1.0	0.7440238066530801	P110
row107	577.51887	23.786	1.0	0.04511443951587964	P111
row108	794.60535	19.171	1.0	0.2004282215125783	P112
row109	836.7705	23.617	1.0	0.17775321139255346	P113
row110	1612.1338	17.857	1.0	-0.7316412041598612	P116
row111	864.80189	24.255	1.0	0.17010530282087763	P117
row112	932.86436	25.442	1.0	0.47545184963056647	P118
row113	854.56909	17.306	0.0	1.6738392903826655	P119
row114	916.8328	24.354	1.0	-0.1211494429895487	P120
row115	1570.18059	19.63	1.0	-0.07403201483790908	P121
row116	759.58769	15.952	1.0	0.8955734436780483	P122
row117	629.55033	16.219	1.0	0.7366923982329218	P123
row118	842.72306	22.138	0.0	-1.5883545870291906	P124
row119	754.53826	17.306	0.0	-1.1476260201671826	P125
row120	1511.17757	18.674	1.0	-0.004362803728221625	P126
row121	920.77005	22.592	0.0	-1.779064091848944	P127
row122	705.5907	17.291	1.0	0.07611493266267455	P128
row123	804.55119	18.175	1.0	-1.0579580248335552	P129
row124	924.80096	23.243	0.0	-1.641643039097329	P130
row125	838.55928	15.439	1.0	-0.6420240245499098	P133
row126	701.55915	15.921	1.0	0.09277540861422295	P135
row127	836.54346	16.526	1.0	0.051414824385627285	P136
row128	603.5345	23.839	1.0	-0.07608887044399408	P137
row129	738.50661	16.197	1.0	-0.3001554714606559	P138
row130	1589.13698	17.956	1.0	-0.9651007097028144	P139
row131	575.50319	18.524	1.0	-0.34241152003620884	P140
row132	778.5375	17.147	0.0	-1.2762750904292182	P141
row133	894.75451	22.491	0.0	-1.5738786663069249	P142
row134	1528.04082	16.97	1.0	-0.6350336002790999	P143
row135	811.66752	20.612	1.0	-0.5999901174371273	P144
row136	1590.14843	18.246	1.0	-0.6422884271489917	P145
row137	750.54356	17.623	1.0	0.38379088728771504	P146
row138	744.55418	17.791	1.0	-0.5152558982158482	P147
row139	868.73873	22.229	0.0	-1.6500673328545372	P148
row140	546.35252	11.942	1.0	0.5171843940028351	P149
row141	482.32405	11.33	1.0	0.3776373251166263	P150
row142	338.34204	13.961	1.0	0.5172089696609982	P151
row143	876.55998	14.83	0.0	-1.1246543255979564	P152
row144	1569.16833	19.048	0.0	1.1121259659351128	P153
row145	1527.12109	18.281	1.0	0.04424680670654074	P154
row146	1529.04472	17.005	1.0	-0.27754949150484387	P155
row147	761.58895	20.554	1.0	0.2737412296121319	P156
row148	770.56884	18.668	1.0	0.8995469534790274	P157
row149	1542.14804	18.594	1.0	-0.08963282406079451	P158
row150	675.5435	15.566	1.0	0.01800238911843105	P159
row151	454.29275	10.136	1.0	-0.8691268047685342	P161
row152	1494.14938	19.262	1.0	0.5791115074533918	P162
row153	906.84874	25.509	1.0	0.5658056295922876	P163
row154	810.52837	15.897	1.0	0.5773092857621742	P164
row155	718.53841	17.97	0.0	1.1595974283782595	P165
row156	786.60112	21.605	0.0	1.3445278277640917	P166
row157	546.35524	10.516	1.0	-0.2752519432660193	P167
row158	1614.14519	17.989	1.0	1.034947728349152	P168
row159	577.51884	16.462	0.0	1.4887759821842237	P169
row160	766.69225	22.189	0.0	-1.1147117637536677	P170
row161	832.73905	22.607	0.0	-1.1452267593363987	P171
row162	790.6924	21.821	0.0	-1.50982350737542	P172
row163	182.19038	0.915	1.0	0.6105748479737213	P173
row164	538.51931	16.949	1.0	0.8042722732242998	P174
row165	792.57516	16.342	1.0	0.5861913782622646	P175
row166	1526.11756	18.277	1.0	-0.24506036388636793	P176
row167	788.52189	16.464	0.0	-1.4364941999457945	P177
row168	744.55463	18.41	1.0	0.6176012364497386	P178
row169	339.28917	16.344	1.0	0.6610923902567222	P180
row170	812.61662	22.779	1.0	-0.05092661815964519	P181
row171	706.53842	17.942	1.0	0.7278615726867109	P182
row172	824.77051	23.924	1.0	0.7368373359651759	P183
row173	575.50317	23.226	1.0	-0.414297959482663	P184
row174	625.51915	15.007	1.0	-1.0502100689898748	P185
row175	1550.1175	18.086	1.0	0.4438917208864426	P186
row176	1561.19324	18.762	1.0	0.18551158707099258	P187
row177	784.51279	15.519	0.0	1.5464405636344531	P188
row178	958.88014	25.492	1.0	0.4522751937755343	P189
row179	658.54061	18.306	1.0	0.598053197767338	P190
row180	518.3213	10.516	1.0	-0.34190289589043965	P191
row181	487.35283	10.452	1.0	0.7069120220595829	P192
row182	918.84918	25.019	1.0	-0.13955139987223347	P193
row183	704.52287	17.212	1.0	-0.07968638215985605	P194
row184	1616.15849	18.244	1.0	0.445288366544335	P195
row185	582.50915	17.636	1.0	-0.03534967424723287	P196
row186	1625.23166	21.511	0.0	1.4833196457238524	P197
row187	832.58241	19.886	1.0	0.04748516874044689	P198
row188	724.52783	17.446	1.0	0.42185865329147587	P199
row189	1551.12138	18.166	1.0	-0.1877107729020116	P200
row190	369.35119	15.261	1.0	1.025641606778049	P201
row191	834.59854	21.379	0.0	1.4730809463071854	P202
row192	731.60629	17.811	1.0	0.13542251195799032	P203
row193	889.58052	16.221	1.0	0.739609352297169	P204
row194	886.78547	23.225	0.0	-1.1652659187564043	P205
row195	480.30893	10.485	1.0	0.010595118766448823	P206
row196	447.38309	16.371	1.0	0.3537603517781891	P207
row197	1562.11714	17.808	1.0	-0.34641008989178723	P208
row198	1594.17986	19.11	1.0	0.1813621042813537	P209
row199	274.2747	7.805	1.0	0.34361523534319466	P210
row200	1539.11995	17.93	1.0	-0.10025176666848662	P211
row201	599.50333	14.831	0.0	-1.11052234635953	P212
row202	1588.13333	17.956	1.0	-0.9115682407236257	P213
row203	773.58618	20.195	1.0	-0.22960345862896148	P214
row204	828.55049	17.85	1.0	0.32221450957604825	P215
row205	787.60442	21.337	0.0	1.3313264252985078	P216
row206	1568.16456	19.09	0.0	1.128388568589281	P217
row207	806.72359	22.533	1.0	-1.039329912128201	P218
row208	856.5846	17.746	0.0	1.5240611060912623	P219
row209	1621.19956	19.783	1.0	-0.41218625185734503	P220
row210	1104.06375	17.465	0.0	1.2263541079689089	P221
row211	770.56946	17.934	1.0	-0.031267861688696774	P222
row212	584.52488	18.371	1.0	0.21287270950652706	P223
row213	848.61582	20.331	1.0	-0.08256849271611112	P225
row214	795.62922	21.394	1.0	-0.9858491564285634	P226
row215	764.67669	21.723	0.0	-1.3900752318532847	P227
row216	808.51271	15.451	1.0	0.26555474903628074	P228
row217	948.80119	23.073	0.0	-1.6086332857930046	P229
row218	917.82787	23.949	1.0	0.04802671842891187	P230
row219	794.56944	17.772	1.0	0.5113182044079237	P231
row220	339.28928	15.418	1.0	-0.41716834898450356	P232
row221	798.59826	20.636	1.0	0.19465110130743635	P233
row222	385.27369	9.698	1.0	-0.85003101724241	P234
row223	1575.12148	18.01	1.0	-0.5574282774254603	P235
row224	737.64126	16.879	1.0	0.8042477000597482	P236
row225	858.75442	22.693	0.0	-1.433890447604495	P237
row226	720.55427	18.596	1.0	-0.1144972386918577	P238
row227	1530.05567	17.15	1.0	0.3779338340877781	P239
row228	954.84836	24.264	1.0	0.33930697913476576	P240
row229	808.73914	23.018	1.0	-0.7647478348575604	P241
row230	1532.07147	17.307	0.0	1.173380978174741	P242
row231	648.62902	19.763	1.0	0.5848494938596887	P243
row232	818.56858	17.801	1.0	0.39986369761702556	P244
row233	834.5285	15.849	1.0	-0.1561995843141209	P245
row234	630.61824	19.75	1.0	0.6037774584852444	P246
row235	634.54059	18.455	1.0	-0.7928663601656912	P247
row236	339.28925	18.51	1.0	-0.22916796045145976	P248
row237	660.55629	18.578	0.0	-1.1928619423664866	P249
row238	1598.21141	21.268	1.0	0.6030846981519039	P250
row239	666.60316	20.024	0.0	1.1974298850257177	P251
row240	860.61599	19.203	1.0	0.8776329613981003	P252
row241	684.55636	18.449	1.0	-1.0063223836479382	P253
row242	361.27388	9.639	1.0	-0.17963064284607788	P254
row243	766.55941	16.462	0.0	1.4827009930959072	P255
row244	909.54628	15.535	1.0	-0.16421463477606502	P256
row245	790.55989	15.715	1.0	0.29920993115274447	P257
row246	662.5717	19.228	1.0	-0.26308024010697484	P258
row247	885.54895	15.014	1.0	-0.24669208738609613	P259
row248	836.54406	15.187	1.0	-0.890735426573716	P261
row249	1543.15113	19.419	1.0	0.31078072477056257	P262
row250	549.48755	23.161	1.0	-0.12625783303772853	P263
row251	700.57237	15.716	1.0	0.7207587785284805	P264
row252	794.5689	18.381	1.0	0.1683956070236818	P266
row253	1480.04028	17.13	1.0	0.8199281625349981	P267
row254	714.50681	16.33	1.0	-1.0387544765554482	P270
row255	772.62159	22.921	1.0	0.2584614826065387	P271
row256	892.73909	22.068	0.0	-1.6892976354877758	P272
row257	385.27354	15.312	1.0	-0.7426807508805896	P273
row258	608.52493	17.886	1.0	-0.5826282349408923	P274
row259	918.75474	22.179	0.0	-1.7386815676479896	P275
row260	729.59098	17.217	1.0	-0.27227825128726985	P276
row261	764.54408	15.757	1.0	0.20153606626085152	P277
row262	1680.51301	23.335	1.0	-0.07302400436746054	P278
row263	798.60013	19.211	1.0	0.6813948658713971	P279
row264	1538.11576	17.943	1.0	0.30831215290001207	P280
row265	914.8168	23.798	1.0	-0.47894851339192673	P281
row266	792.58999	18.812	1.0	-0.6714080250479483	P282
row267	1624.22823	21.509	0.0	1.4730287252244425	P283
row268	1207.07965	19.183	1.0	0.27978313974892177	P284
row269	826.6322	22.674	1.0	0.42316205419107394	P285
row270	632.63393	20.535	1.0	-0.3401974243434263	P286
row271	748.5278	17.298	1.0	0.10833303159686888	P287
row272	650.64469	20.461	1.0	-0.3288456576048593	P288
row273	615.4958	18.525	1.0	-0.20508721089867146	P289
row274	1592.16424	18.687	1.0	0.19535861993494444	P290
row275	950.81668	23.408	1.0	-0.9935403096805193	P291
row276	766.57382	18.573	1.0	-0.31682339199043463	P292
row277	544.33735	10.75	1.0	0.0042172027910796625	P293
row278	775.54835	16.355	1.0	0.5038377044130188	P294
row279	852.80109	24.662	1.0	0.7166952919382762	P295
row280	892.8331	24.988	1.0	0.030902017712286234	P296
row281	1560.19626	21.032	1.0	0.48297789474171293	P297
row282	530.32396	10.586	1.0	0.005845852611939744	P298
row283	482.32458	9.843	1.0	-0.23404457322021818	P299
row284	313.27397	19.165	1.0	0.23955910053542562	P300
row285	884.54414	14.953	1.0	-0.9506641663116757	P301
row286	822.59968	19.083	1.0	0.08372270827174186	P302
row287	818.605	19.015	1.0	-0.494977949063049	P303
row288	494.32456	9.493	1.0	-0.10600679808101941	P304
row289	1499.17754	18.867	1.0	0.8756719069348865	P305
row290	782.56945	20.609	1.0	-0.04686551013077088	P306
row291	956.86412	24.84	1.0	0.20518095486075238	P307
row292	814.55975	15.497	1.0	-0.17116037009218324	P309
row293	1537.10568	18.129	1.0	0.5594381792490992	P310
row294	518.49311	16.21	1.0	0.7191865742384252	P311
row295	810.60118	21.236	1.0	0.25500848416285316	P312
row296	813.68343	18.0	1.0	0.48254863422883476	P313
row297	1576.13099	18.19	1.0	-0.07529663804785011	P314
row298	881.75666	23.964	1.0	0.371997238934155	P315
row299	1231.35121	11.087	1.0	0.601816475130541	P316
row300	946.78567	22.656	0.0	-1.6802066834422342	P317
row301	601.519	18.742	0.0	-1.2894704010976996	P318
row302	368.42494	16.201	1.0	0.0472891024767254	P319
row303	643.52704	19.306	1.0	-0.24661746544638397	P320
row304	1512.10105	17.86	1.0	-0.23734723749960482	P321
row305	549.48756	18.371	1.0	0.18123699040841443	P322
row306	1620.19611	19.8	1.0	-0.5804957630005566	P323
row307	890.78023	22.343	1.0	-0.4377692544542155	P324
row308	284.33198	11.586	1.0	0.1749632687245379	P325
row309	810.59923	23.545	0.0	1.367899333746237	P326
row310	269.22708	19.79	1.0	-0.5936395190007946	P327
row311	866.72319	21.995	0.0	-1.734154305605538	P328
row312	1500.10163	18.07	1.0	0.7346155362248356	P329
row313	1259.11141	19.3	1.0	-0.43781953259356143	P330
row314	469.36507	15.195	1.0	0.3659725653314127	P331
row315	623.5034	16.964	1.0	-1.0885776631722974	P332
row316	830.56568	18.233	1.0	0.24725806594999847	P333
row317	690.50719	16.905	1.0	0.7511352426809103	P334
row318	952.8324	23.785	1.0	-0.43370974877736673	P335
row319	1599.12154	17.899	1.0	0.1789587849564205	P336
row320	752.5606	18.529	1.0	0.2610920810939935	P337
row321	575.50334	15.764	0.0	1.3314324714684558	P338
row322	516.51398	17.452	1.0	0.9896786517240829	P339
row323	859.53415	14.841	0.0	-1.116729911908704	P341
row324	1617.16385	18.233	1.0	0.0591574041412219	P342
row325	742.56144	15.949	1.0	0.8199549521066335	P343
row326	821.53277	15.444	1.0	-0.7198615973606926	P344
row327	447.38317	15.272	1.0	0.3239170502377526	P345
row328	1464.10168	17.995	1.0	0.7282326806397484	P346
row329	1502.16531	16.914	1.0	0.19729229276604535	P347
row330	725.55649	16.651	1.0	0.041876411484639484	P348
row331	510.356	11.138	1.0	-0.5727102005726105	P350
row332	1574.11732	17.979	1.0	-0.7975413178307695	P351
row333	750.5072	16.398	0.0	-1.4303351690411286	P352
row334	547.47194	17.636	1.0	-0.013043914740402252	P353
row335	533.32605	5.871	1.0	-0.3953131206957509	P354
row336	1619.18404	19.124	1.0	-0.01708942258118467	P355
row337	796.7391	23.271	1.0	0.38089891019874	P358
row338	460.26955	7.215	1.0	0.2376862642708985	P359
row339	719.56995	16.094	1.0	0.608756162859696	P360
row340	894.40054	11.972	1.0	0.43244050706786435	P361
row341	462.26759	5.871	1.0	-0.40225131942635095	P363
row342	617.51142	19.178	1.0	0.29615420577132406	P364
row343	656.52494	17.62	1.0	-0.20778209211372362	P365
row344	879.74066	23.449	1.0	0.21263221806557625	P366
row345	744.59215	20.389	1.0	-0.9512970068179393	P367
row346	915.81201	23.449	1.0	-0.043134498094672104	P368
row347	1506.05522	17.231	1.0	0.16800357029170887	P370
row348	1490.11668	18.271	1.0	0.8282629146023037	P372
row349	528.3091	10.094	1.0	-0.2675928304382567	P373
row350	884.76979	22.895	0.0	-1.5878146524746823	P374
row351	878.56926	17.168	0.0	1.5502737120961292	P375
row352	1593.16762	18.785	1.0	0.022759833796130405	P376
row353	787.67048	14.568	1.0	0.5154402626014484	P377
row354	828.55342	16.945	1.0	0.3439495576787734	P378
row355	786.5038	16.959	1.0	-0.8783584367497629	P379
row356	601.51892	23.34	0.0	-1.2362440220863928	P381
row357	1561.19991	21.082	1.0	0.23217921012105705	P382
row358	621.54518	19.296	1.0	-0.41844011537281994	P383
row359	604.60259	19.713	1.0	0.7544560551845049	P384
row360	1587.2153	21.411	0.0	1.2518713954912237	P385
row361	728.52296	16.953	1.0	-0.08423485841067792	P386
row362	759.63807	19.232	1.0	-0.5900708456359837	P389
row363	724.63064	16.764	1.0	-0.19507659580057266	P390
row364	506.49307	16.434	1.0	0.18595591712179854	P391
row365	759.57262	19.438	1.0	0.5118333478852655	P392
row366	944.86491	25.081	1.0	-0.31872882073509334	P393
row367	311.25835	18.512	1.0	-0.19145604827437562	P395
row368	944.7703	22.42	0.0	-1.6897023697481215	P396
row369	802.53753	16.897	1.0	-0.6866418772333825	P397
row370	1639.15272	17.937	1.0	0.8346020525105851	P398
row371	889.79642	23.344	1.0	0.4112799747420989	P400
row372	840.70711	21.902	0.0	-1.6042993870428863	P401
row373	536.50377	16.219	1.0	0.6183961470933771	P402
row374	755.55639	15.84	0.0	1.172776054780634	P403
row375	618.61825	20.136	1.0	0.29792068737635885	P404
row376	816.64895	21.331	1.0	-0.21523939342128587	P405
row377	337.27397	15.433	1.0	-0.6249110861926699	P406
row378	603.53454	16.697	0.0	1.584092309708985	P407
row379	1552.12933	18.237	1.0	0.8822821385250763	P408
row380	682.56141	15.716	1.0	0.6131427806834018	P409
row381	282.27987	10.395	1.0	-0.07680214031459695	P410
row382	1524.10074	17.89	1.0	0.5217791006485573	P411
row383	566.32231	9.907	0.0	-1.0955775933455416	P413
row384	549.48765	15.468	0.0	1.5025456375315238	P414
row385	851.70957	22.875	1.0	0.029665080212538757	P415
row386	991.67417	10.502	1.0	-0.462187076037969	P416
row387	816.57528	16.2	1.0	0.5812200604118938	P417
row388	814.56094	17.627	0.0	1.1519944506718554	P418
row389	892.79477	22.543	1.0	-0.07019346887462757	P420
row390	1577.13575	18.234	1.0	0.011484931141212629	P421
row391	718.57483	19.188	1.0	0.40955972554479225	P422
row392	820.62049	21.191	0.0	-1.0903194528520934	P424
row393	812.54432	15.286	1.0	-0.5985991953974862	P425
row394	785.58907	19.937	1.0	0.7779202725209075	P426
row395	636.62903	20.133	1.0	0.3099435170340648	P427
row396	1536.10226	18.086	1.0	0.9991616159388048	P428
row397	813.68626	14.604	1.0	0.4009046881502104	P430
row398	744.59082	19.231	1.0	-0.06957953392164723	P431
row399	911.56215	16.203	1.0	0.770488748420178	P432
row400	833.58586	21.321	1.0	-0.7146016724580903	P433
row401	300.29032	10.422	1.0	-0.07113874720226954	P434
row402	1233.09558	19.25	1.0	-0.7779718187651055	P435
row403	337.27386	18.714	1.0	-1.0347202234162929	P436
row404	836.61253	19.728	1.0	0.7491823436203359	P437
row405	622.61335	19.704	1.0	0.8287528588805764	P438
row406	448.29097	10.052	1.0	0.2025465773911842	P439
row407	822.56436	16.304	1.0	0.045541437935602405	P440
row408	830.72316	22.218	0.0	-1.4382625001490075	P441
row409	632.52497	17.711	1.0	-0.9015086871094978	P442
row410	362.23689	12.28	1.0	0.3531288401474841	P443
row411	583.32474	10.314	1.0	-0.6391858724476458	P444
row412	853.72553	23.327	1.0	0.7507265673587867	P445
row413	1679.50955	23.336	1.0	-0.10258727876471006	P446
row414	794.56608	19.0	1.0	0.28232512439956564	P447
row415	1502.11662	18.398	1.0	0.10114794435877715	P448
row416	878.57626	15.346	1.0	0.5682360338132452	P449
row417	313.27402	18.417	1.0	0.1223549776083253	P450
row418	804.70798	22.08	1.0	-1.071366345773014	P451
row419	664.58758	19.508	1.0	0.246084488854331	P452
row420	912.80089	23.375	1.0	-0.5703041853782662	P453
row421	907.53131	15.008	1.0	-0.8379214425435826	P454
row422	766.65607	20.595	1.0	-0.4223662993309231	P455
row423	1126.04564	17.478	0.0	1.1806462656412522	P456
row424	587.46448	17.634	1.0	0.2384883568161717	P458
row425	599.50342	17.12	0.0	1.2606359112362322	P460
row426	327.22724	12.285	1.0	0.010275043639662597	P461
row427	636.49634	17.388	1.0	0.9904219802012295	P463
row428	943.84463	24.094	1.0	0.23845483731498812	P464
row429	1623.21484	20.828	1.0	0.12206532641418104	P465
row430	840.68541	21.392	1.0	-0.9652221473974759	P466
row431	547.47183	22.654	1.0	-0.9401070518383463	P467
row432	776.52223	16.602	1.0	-1.0794007967817603	P469
row433	754.53628	17.987	0.0	1.0936827742219215	P470
row434	590.32196	9.993	0.0	-1.137898013736976	P472
row435	757.53804	16.35	1.0	0.5500290295297257	P473
row436	864.76416	22.181	1.0	-0.3401100009798653	P474
row437	907.77192	24.07	1.0	0.199307763037552	P475
row438	1600.13062	17.978	1.0	-0.041598875672574594	P476
row439	909.78789	24.68	1.0	0.6318249594756283	P477
row440	738.66111	21.641	0.0	-1.3220977384120265	P478
row441	1554.05702	17.088	1.0	-0.038821732825018176	P479
row442	264.26907	17.377	1.0	0.9964160690262175	P480
row443	877.72511	22.978	1.0	-1.0820078525927834	P481
row444	1496.07092	17.424	1.0	-0.4947384640892044	P482
row445	619.52962	18.746	0.0	-1.4665221816738323	P483
row446	1381.12465	19.333	1.0	0.6402716072796726	P484
row447	1598.1173	17.877	1.0	0.19229044857244704	P486
row448	616.17687	15.274	1.0	0.8096168255948138	P487
row449	601.51901	15.317	1.0	0.7993313486617909	P488
row450	780.708	22.452	1.0	-0.9716212705389261	P489
row451	798.54244	19.491	1.0	0.6061651199385814	P490
row452	551.50296	23.859	1.0	0.616293524776336	P491
row453	1554.14688	18.77	1.0	-0.021836911825064417	P492
row454	1578.14341	18.281	1.0	-0.03313843948861454	P493
row455	888.76461	22.26	1.0	-0.5653263874754045	P494
row456	774.54266	17.456	1.0	-0.04737554970555494	P495
row457	1491.1207	18.286	1.0	1.0506638381121454	P496
row458	844.65173	20.801	1.0	-0.4967731840376106	P497
row459	840.5748	16.098	1.0	0.39280706634379187	P498
row460	1650.46627	22.83	1.0	-0.8571026915826613	P500
row461	803.52261	15.443	1.0	-0.6114895018177372	P501
row462	1557.16794	19.067	1.0	0.4930260576278371	P502
row463	641.5123	18.614	1.0	-1.0355770308694936	P503
row464	606.50922	17.485	1.0	-0.9132815673755406	P504
row465	812.61089	20.454	1.0	0.8477269235773043	P505
row466	897.73011	23.968	1.0	0.8305285837097257	P506
row467	880.5918	15.443	1.0	0.15471934078452526	P507
row468	1513.10501	17.905	1.0	0.22111801776326556	P508
row469	752.52193	16.731	1.0	0.4109966895160418	P509
row470	788.60806	21.504	0.0	1.1657405449898421	P510
row471	818.63727	19.519	1.0	0.48400309246500844	P512
row472	1654.49755	23.31	1.0	0.058965236161433135	P513
row473	788.67464	21.467	0.0	-1.6771515219624644	P514
row474	778.69236	21.994	0.0	-1.255105777753836	P515
row475	1550.19828	18.906	1.0	-0.21736432803217082	P517
row476	1645.19922	19.273	1.0	0.7524367972953836	P518
row477	802.5357	17.714	1.0	0.8374966077686372	P519
row478	1676.4819	22.872	1.0	-1.0021270593115037	P520
row479	820.54855	16.504	1.0	-0.20255757181630926	P521
row480	1579.14998	18.383	1.0	-0.12714079701255845	P522
row481	603.46671	12.28	1.0	-0.0320958752797543	P523
row482	856.73935	22.369	0.0	-1.5116018137733611	P524
row483	492.40484	15.408	1.0	-0.2169501088929912	P525
row484	608.46513	15.978	1.0	0.15672394798855158	P526
row485	625.51912	17.309	0.0	1.1344836181643978	P527
row486	773.53264	15.718	1.0	0.18690972233776776	P528
row487	538.38732	12.307	1.0	0.08744820537340935	P529
